image_id,method,encoder,cs_cosine,cs_l2,y1,y2
157,KL-IG (linear),ViT,0.15459120273590088,22.23118782043457,802,518
157,KL-IG (linear),CLIP,0.02879655361175537,2.8994929790496826,802,518
157,KLIG-Adaptive,ResNet,0.07671594619750977,6.428366661071777,802,518
157,KLIG-Adaptive,ViT,0.19099503755569458,27.8053035736084,802,518
157,KLIG-Adaptive,CLIP,0.07013821601867676,4.5450029373168945,802,518
157,IG,ResNet,0.048207759857177734,4.746901035308838,802,518
157,IG,ViT,0.0964125394821167,20.57674789428711,802,518
157,IG,CLIP,0.05966305732727051,4.064639568328857,802,518
157,Random,ResNet,0.09612345695495605,7.193365097045898,802,518
157,Random,ViT,0.16717684268951416,25.57653045654297,802,518
157,Random,CLIP,0.020029664039611816,2.319152355194092,802,518
33,KL-IG² (adaptive),ResNet,0.04247397184371948,4.439853668212891,449,519
33,KL-IG² (adaptive),ViT,0.14687097072601318,24.464019775390625,449,519
33,KL-IG² (adaptive),CLIP,0.0189855694770813,2.2776193618774414,449,519
33,KL-IG²,ResNet,0.05613148212432861,4.831696033477783,449,519
33,KL-IG²,ViT,0.08439528942108154,17.823850631713867,449,519
33,KL-IG²,CLIP,0.08724212646484375,4.88727331161499,449,519
33,KL-IG (linear),ResNet,0.034476637840270996,4.853187084197998,449,519
33,KL-IG (linear),ViT,0.10093498229980469,20.96656036376953,449,519
33,KL-IG (linear),CLIP,0.02466142177581787,2.640096664428711,449,519
33,KLIG-Adaptive,ResNet,0.07567131519317627,6.932888507843018,449,519
33,KLIG-Adaptive,ViT,0.10985440015792847,21.022918701171875,449,519
33,KLIG-Adaptive,CLIP,0.02426910400390625,2.6201391220092773,449,519
33,IG,ResNet,0.0598902702331543,6.216860771179199,449,519
33,IG,ViT,0.07216066122055054,17.222742080688477,449,519
33,IG,CLIP,0.020442068576812744,2.440636157989502,449,519
33,Random,ResNet,0.02973121404647827,2.8846096992492676,449,519
33,Random,ViT,0.07715094089508057,18.593591690063477,449,519
33,Random,CLIP,0.02121424674987793,2.3532357215881348,449,519
8,KL-IG² (adaptive),ResNet,0.1289117932319641,6.865992069244385,478,519
8,KL-IG² (adaptive),ViT,0.2008063793182373,25.624164581298828,478,519
8,KL-IG² (adaptive),CLIP,0.08348757028579712,4.235952854156494,478,519
8,KL-IG²,ResNet,0.07726949453353882,5.669816493988037,478,519
8,KL-IG²,ViT,0.1265096664428711,20.791601181030273,478,519
8,KL-IG²,CLIP,0.04086035490036011,3.136132001876831,478,519
8,KL-IG (linear),ResNet,0.09717249870300293,5.999740123748779,478,519
8,KL-IG (linear),ViT,0.07547235488891602,15.881617546081543,478,519
8,KL-IG (linear),CLIP,0.06072014570236206,3.9017722606658936,478,519
8,KLIG-Adaptive,ResNet,0.10225653648376465,6.021612644195557,478,519
8,KLIG-Adaptive,ViT,0.13512003421783447,21.056049346923828,478,519
8,KLIG-Adaptive,CLIP,0.09635269641876221,4.856020927429199,478,519
8,IG,ResNet,0.09574049711227417,6.302062511444092,478,519
8,IG,ViT,0.15944808721542358,24.198060989379883,478,519
8,IG,CLIP,0.05771374702453613,4.0682525634765625,478,519
8,Random,ResNet,0.05806952714920044,4.930762767791748,478,519
8,Random,ViT,0.050007760524749756,14.346846580505371,478,519
8,Random,CLIP,0.0315055251121521,2.658794403076172,478,519
188,KL-IG² (adaptive),ResNet,0.06789219379425049,4.937075614929199,526,548
188,KL-IG² (adaptive),ViT,0.30193841457366943,35.145591735839844,526,548
188,KL-IG² (adaptive),CLIP,0.04972708225250244,3.8183841705322266,526,548
188,KL-IG²,ResNet,0.07583189010620117,5.718599319458008,526,548
188,KL-IG²,ViT,0.13350605964660645,23.89226531982422,526,548
188,KL-IG²,CLIP,0.01781594753265381,2.289579153060913,526,548
188,KL-IG (linear),ResNet,0.12232756614685059,7.212785720825195,526,548
188,KL-IG (linear),ViT,0.34411776065826416,36.533321380615234,526,548
188,KL-IG (linear),CLIP,0.04047870635986328,3.439962387084961,526,548
188,KLIG-Adaptive,ResNet,0.08510714769363403,5.851094722747803,526,548
188,KLIG-Adaptive,ViT,0.17956805229187012,26.765567779541016,526,548
188,KLIG-Adaptive,CLIP,0.022561073303222656,2.5462796688079834,526,548
188,IG,ResNet,0.0610051155090332,4.778675079345703,526,548
188,IG,ViT,0.21159052848815918,29.726648330688477,526,548
